path,root,title,chars,bytes,lines,h1Count,headings,tables,footnoteDefs,footnoteRefs,images,externalUrls,externalMarkdownLinks,internalMarkdownLinks,replacementChars,frontmatter,sourceFields,exactHash,canonicalHash,empty,veryShort,veryLong,sourceRisk,externalModelSource,includedBy
content/letters/berkshire_2011-巴菲特致股东信.md,content/letters,berkshire_2011-巴菲特致股东信,31448,80419,545,0,10,125,1,1,0,0,0,0,0,false,,23bc27808982f2c9023d9216dc98db8f3e123821b446899639bc3006fe12e900,99b3bd70da1600365c199b652ddef6ab6157f40ab863360930697f79d8ae802c,false,false,false,true,false,buffett
content/letters/berkshire_2012-巴菲特致股东信.md,content/letters,berkshire_2012-巴菲特致股东信,31611,79132,624,0,10,135,1,1,0,0,0,0,0,false,,855486bd5b8d74ac9eb18dc9fc11b660f8f5446326b94d7940a7114de4f90a7b,7bb9c5ca82d3157dc704d411ebb4fa1f262bf819c33e073b17736bfbe50a9769,false,false,false,true,false,buffett
content/letters/berkshire_2013-巴菲特致股东信.md,content/letters,berkshire_2013-巴菲特致股东信,30400,76020,623,0,10,136,1,1,0,0,0,0,0,false,,ce9e3805015eb5eb4964e94898c223d307a53b7cc56f70bdc9bf0c7a73fac877,81eb554d66e448a292c846f3db99b07f7eb7f7625f0eff460eeda073d0815065,false,false,false,true,false,buffett
content/letters/berkshire_2014-巴菲特致股东信.md,content/letters,berkshire_2014-巴菲特致股东信,28038,69507,547,0,9,140,2,2,0,0,0,0,0,false,,29ba741eb339870bfc84081bda74d27550c6ee147c1e695f8b4e0795b047fbdf,e1b81516478cb7bd560db2b7e00f368f793a9ff2f11385e26dfa282a9096db9a,false,false,false,true,false,buffett
content/letters/berkshire_2015-巴菲特致股东信.md,content/letters,berkshire_2015-巴菲特致股东信,37591,95382,668,0,11,143,2,2,0,0,0,0,0,false,,bd278cfa0be407b5d0759c449211e46dd7cb900237bde91ceb852faaf7b00b68,3d37d2d1b0df7a0fa29d0a5a758e08f7a9276504d843e39b00a94e41d43959b4,false,false,false,true,false,buffett
content/letters/berkshire_2016-巴菲特致股东信.md,content/letters,berkshire_2016-巴菲特致股东信,36966,92414,711,0,10,176,4,4,0,0,0,0,0,false,,7b51020ebc6bf84efdd3ed59064cba18979a8d9eea3beb66eee0beff39d5e674,8d43ed10db37497c1440acfda2c3f3ccfba98631134d414a70d79eb1bef2389b,false,false,false,true,false,buffett
content/letters/berkshire_2017-巴菲特致股东信.md,content/letters,berkshire_2017-巴菲特致股东信,22118,53196,447,0,5,104,1,1,0,0,0,0,0,false,,ecdd99f09f78a996a8360b824a135c4b16fd067d296786005db4bf38797e7839,08d7079688c35ffeedfbc5a73de7190588011ea04c669b03af142cf003cc40ea,false,false,false,true,false,buffett
content/letters/berkshire_2018-巴菲特致股东信.md,content/letters,berkshire_2018-巴菲特致股东信,17450,42590,381,0,9,93,0,0,0,0,0,0,0,false,,d51264c218e5c468bd65251d44ee9215ca4dd6ed496a3e1385591c4af42b89b8,cddafbfc93b275f16fa81b9e3c942a4ca492a82197602522c7891901d0803589,false,false,false,true,false,buffett
content/letters/berkshire_2019-巴菲特致股东信.md,content/letters,berkshire_2019-巴菲特致股东信,17768,43099,388,0,9,100,0,0,0,0,0,0,0,false,,6c0e25689697f876103020ba984ab2fcaa8174b1f3218e27cbd35a18326a77e5,6bce877f2c2f8c8f5b00e6acd7681eadc957777eb239d2f86d12e2a3d9d84ff2,false,false,false,true,false,buffett
content/letters/berkshire_2020-巴菲特致股东信.md,content/letters,berkshire_2020-巴菲特致股东信,17192,42972,387,0,8,79,0,0,0,0,0,0,0,false,,47e57b6a2c3d742bafb234b57c744c6890a62f06c5d26eec612b419d61eaae45,007342e61bee90c4a16ad20da008237f43eef2c3d964b3a9673e583eca344abe,false,false,false,true,false,buffett
content/letters/berkshire_2021-巴菲特致股东信.md,content/letters,berkshire_2021-巴菲特致股东信,11346,29585,242,0,9,18,0,0,0,0,0,0,0,false,,db8dee743853422af92210e5cfabf94ad0e34cf92262d11ccd61f1dd13e05067,e5358cdb093348b68b32a534266d502bce8838aee89c0ec369e161bbd096082d,false,false,false,false,false,buffett
content/letters/berkshire_2022-巴菲特致股东信.md,content/letters,berkshire_2022-巴菲特致股东信,9063,22077,264,0,8,68,0,0,0,0,0,0,0,false,,0d224d1f4c0d63d87735721373d72250a1da7e3ddb9b9f0fc5353d248d7a1d23,8eed9ab3e494ec99b4692455ff60724a08981fabd7494242ef3471c436660654,false,false,false,true,false,buffett
content/letters/berkshire_2023-巴菲特致股东信.md,content/letters,berkshire_2023-巴菲特致股东信,13986,35999,319,0,7,71,0,0,0,0,0,0,0,false,,49aa49d6b3d6bc371004997799b2e6c48dfd537e47d4785cfc2f547ca4469b27,e68eaae53d5620fa5e21c842dc645e99bee325c104b5ba1d77cb3d9fcb06255d,false,false,false,true,false,buffett
content/letters/berkshire_2024-巴菲特致股东信.md,content/letters,berkshire_2024-巴菲特致股东信,13009,32900,308,0,9,74,0,0,0,0,0,0,0,false,,5d0ca71a9e7cd3aa1ea1be71c14eba59713fb6e51f74b2b117cf41f200712238,7fde267559fd60156e20eeb803ea2f7ff5a0d7b3fc0b805e9347c3129f1e8108,false,false,false,false,false,buffett
content/letters/berkshire_2025-巴菲特致股东信.md,content/letters,berkshire_2025-巴菲特致股东信,7793,21516,178,0,4,0,0,0,0,0,0,0,0,false,,45be3bf4e4529f293fe41217f4948bebddca7622a7865220a77b03a1ee99d336,cbf72e24095ab529dd97a2137df380097e6351c4a4b56331da5785de93f80462,false,false,false,false,false,buffett
content/models/accounting-as-language-its-limits.md,content/models,会计作为商业语言及其局限,7148,19093,192,1,20,0,0,0,0,1,0,9,0,true,source|sourceUrl,7556f93e97bf31bf7eeacf984466ce9ed1fe7eb67a92bdbbb48a1b574d564883,761ffa3f6619f5e39a6fc445248b54b6eac1f39cddeaf17046e829238696613f,false,false,false,false,true,munger
content/models/action-reaction.md,content/models,作用力与反作用力,6065,16302,154,1,13,0,0,0,0,1,0,12,0,true,source|sourceUrl,767b9e73de7ed916fe35f4b60eec3bf0ad68213d41914e4235c1d8da91851e49,a6aa4ad8a7533785fd252875291f9f2af78cf395e26c71b36c4ded8c7ae0ae71,false,false,false,false,true,munger
content/models/adaptation-path-dependence.md,content/models,适应性与路径依赖,7013,18217,159,1,13,0,0,0,0,1,0,16,0,true,source|sourceUrl,ec2beb4955454aab0edd84311b10fc0b3f5e5ea28b3f426023dcce6e1264cc45,0e44c2cbfd3e17e959f5318bc1ee54f8ed665a99e4bab4b30182ef484ef962d1,false,false,false,false,true,munger
content/models/adaptation.md,content/models,适应性,7407,19829,181,1,13,0,0,0,0,1,0,15,0,true,source|sourceUrl,49946277c81de7a0817f760da5b8d9b9ef358f339f585aa89c5c33754c7d6c1b,118f29e71f4978ec206359a9a0486adcf3f5de68405223b603b5b8c8071555c7,false,false,false,false,true,munger
content/models/adaptive-radiation.md,content/models,适应性辐射,5060,13908,124,1,11,0,0,0,0,1,0,9,0,true,source|sourceUrl,ef3ecdac17b1ff7008779d9e38c8b0a2744d8604ee924ceb3806694f128ff543,917575ea7b38e6d2aebefc1cf93f6987f4405fc14ea62c54781fb4c2879261fe,false,false,false,false,true,munger
content/models/adversarial-system.md,content/models,对抗制与辩证过程,8293,21463,195,1,15,0,0,0,0,1,0,14,0,true,source|sourceUrl,5693db5f745287064990c99edd6b851f365ebe9f50b16ff6d18d555fa53bd44b,0c5523e6192fa8c3b41fc383506febababb1db27f38cb148bb55f98ca827275e,false,false,false,false,true,munger
content/models/adverse-selection.md,content/models,逆向选择,8095,21934,187,1,16,0,0,0,0,1,0,13,0,true,source|sourceUrl,7c3e8d2335de086ad7662043b6251163d9a32a1df23a8710249cbf3160a422ec,4f16a2ae8800e28073d17ddda167a2f69fffc6329588443ff8efae494c2ff0e7,false,false,false,false,true,munger
content/models/agency-costs.md,content/models,代理成本,7558,19995,171,1,14,0,0,0,0,1,0,10,0,true,source|sourceUrl,3913b0cbdcf7ffe02b59d2806832bfd0c2e056932725c3b7528100bb04dd85a5,ae5f3daec10184f46ea62fe78c5eaa47740277481db19989fc92a16f85fab68f,false,false,false,false,true,munger
content/models/anchoring-bias.md,content/models,锚定偏差,7146,18551,197,1,11,0,0,0,0,1,0,10,0,true,source|sourceUrl,07f88a93040298611cf3ebabaa6b1262cee80c2291d76b7f89212bc0f5fdb580,a5039044fc10f0cadfebca15ed733f46f7d82d9e913ac36cd684a8a7455cf507,false,false,false,false,true,munger
content/models/antifragile-design.md,content/models,反脆弱设计,6837,19283,173,1,12,0,0,0,0,1,0,9,0,true,source|sourceUrl,2884bfefd7537534a543daa64e0a38054a18fc2e1ec4b9134299b1de4644241e,2ba1cf8ed81075e42101e63a6edf7bada7347c006fee90e97e672299ce7c5ec3,false,false,false,false,true,munger
content/models/arithmetic-expected-value.md,content/models,算术期望值,5967,15009,187,1,14,0,0,0,0,1,0,17,0,true,source|sourceUrl,92546d654ce2f29be8ef4308ee4c1d0eeb3d0fda0e3350c0bd3fbc059b42068f,090a64b50da5692ffa5d8eec507f9e93765b4e383f3b6a723bc1fc10a7855327,false,false,false,false,true,munger
content/models/asymmetric-information.md,content/models,信息不对称,6837,18012,183,1,14,0,0,0,0,1,0,16,0,true,source|sourceUrl,cbd434c0c925dcd268c45476a6a21bb1a83485bf2985d0f025242288a6505580,77762525c33c4d3cac60a9f4c34bf1feff0af7fb5e213b2bbe76b0c5f489f816,false,false,false,false,true,munger
content/models/asymmetry-convexity.md,content/models,不对称性与凸性,6480,17301,198,1,11,0,0,0,0,1,0,13,0,true,source|sourceUrl,a4d56798aea2a334b195348ab2acd3f03155be46411d9992585e818f418925f1,6d62f8cdf028c723cd444a4d405b095f1487bd48d53329da406c5658f25575fc,false,false,false,false,true,munger
content/models/audit-independent-verification.md,content/models,审计与独立验证,8343,21845,201,1,15,0,0,0,0,1,0,11,0,true,source|sourceUrl,07f9940103d216e22b49075fb3e97452b2a9c95ae5142cbfb1117ae377d31bc8,a298d3e87a94e7dc3bcc04d090ffe2b34cb3ec8d9fadc64b56d3e91a6a540600,false,false,false,false,true,munger
content/models/authority-misinfluence-tendency.md,content/models,权威错误影响倾向,8701,22902,208,1,12,0,0,0,0,2,1,11,0,true,source|sourceUrl,e193b785bd2102f94884d8732617e9a43adbddbebb6a4e5f57607d674d3d1fce,e3f23c86a1f85308529f74423f40655a458f58b0dc07241131032c0e3214d12b,false,false,false,false,true,munger
content/models/autocatalysis.md,content/models,自我催化模型,6527,17752,183,1,13,0,0,0,0,1,0,11,0,true,source|sourceUrl,b1582d7b951000069ece915b0039b2bcb95a9ab1649f1d981afec47139c063f0,d4e7c04436f5cd29ec2814624c765ec177b7a4f3fa093bab595d06f4efa58f38,false,false,false,false,true,munger
content/models/automation-checklists.md,content/models,自动化与检查清单,6721,17923,173,1,13,0,0,0,0,1,0,17,0,true,source|sourceUrl,9bacb8c4295b34d03eb25d8fb44d317b6d17ee7ecb2a1689e7590e5bddd331f9,211d6dcf452a921d2ba35f669ea8bbe2e2ea72cccb813c4a91bc5bf7d920b6ac,false,false,false,false,true,munger
content/models/availability-misweighing-tendency.md,content/models,错误衡量易得性倾向,7306,19660,167,1,10,0,0,0,0,2,1,9,0,true,source|sourceUrl,451fbd2362d0753c22b936510ea31d001a4ae27087f14bbb999dbc6e050e6401,fb76bf63df7235cba22ee1dcb07cbe7015e95a2a143afc4f664e7c73fc1219e9,false,false,false,false,true,munger
content/models/avoiding-ideology.md,content/models,避免意识形态偏见,8967,24528,196,1,13,0,0,0,0,1,0,11,0,true,source|sourceUrl,d00974f138a6da5138c3cf52c980297e19013d9ad30f7de589fdb0478a894c50,f7343a8b37712357d62bb2833a75e0ab65b45df295ac2a936c8f17bec84f6f27,false,false,false,false,true,munger
content/models/avoiding-stupidity-over-seeking-brilliance.md,content/models,避蠢优于求智,6729,18173,174,1,12,0,0,0,0,1,0,10,0,true,source|sourceUrl,8afb785b8a53c442fe3e1a6771c7f60ed350182966650bfd407f2fb23d78315a,43b6676fc8874d1c497be2abf76d7529c344da1e0f53c0dc704196d7e7aeffa5,false,false,false,false,true,munger
content/models/basic-arithmetic-order-of-magnitude-estimation.md,content/models,基本算术与数量级估算,6272,16849,192,1,13,0,0,0,0,1,0,8,0,true,source|sourceUrl,be5902c7e5f1bd6960f8cdc216f84accba7bcc3451b283b9ba7f71400fe1d336,db6731a3586f4c12308a66220e442fd8ce740e5c8f5d46cd2bbe1bbde4aa795d,false,false,false,false,true,munger
content/models/basic-game-theory.md,content/models,博弈论基础,6712,17212,215,1,16,0,0,0,0,1,0,17,0,true,source|sourceUrl,1771908a93d7526612594f5449cb466268ab8a91221ac24b02f5b3b5ac5208c3,6c0c3b6d24bb9a61d39794d9f536cabe5a3211a2ba4fcb2db58d5b76af4662ba,false,false,false,false,true,munger
content/models/basics-of-contract-law.md,content/models,合同法基本原则,6331,16582,138,1,12,0,0,0,0,1,0,13,0,true,source|sourceUrl,0efdd4b4f4824356feb32dc0da1d218d57fcab1b2833c0b2a3c57fcd8e65d343,c54c6eea82ccee8c6225523130ad0eac33947cc2cec9562df56e1352ae898fcc,false,false,false,false,true,munger
content/models/bayes-theorem.md,content/models,贝叶斯定理,6512,16841,209,1,11,0,0,0,0,1,0,16,0,true,source|sourceUrl,5d55e0a36f04821333db1e590bd0dda7be22105fe85370534006a3d83b0f6b47,0aeb693d8b8c64a085ae842b315ca6d708daabc4c4a62b145283f25bb2eb284f,false,false,false,false,true,munger
content/models/bayesian-updating.md,content/models,贝叶斯更新,7337,19234,179,1,11,0,0,0,0,1,0,14,0,true,source|sourceUrl,d0ef0e139ef410a425aae2e28596298dab91712d0d62cd87ff1dd2f88ad2511d,2247adeb08edffd1589cfefd5af54222a85616d0b466cf45edb2a9d01b866f34,false,false,false,false,true,munger
content/models/bet-seldom-bet-big.md,content/models,少下注下大注,7929,19691,197,1,15,0,0,0,0,1,0,19,0,true,source|sourceUrl,e03478fb0e8a2ccdfa332c771f30ef675302fd7459e1ca27a88170f5f8a61658,6c78303419c20a24c16480d2ba7a1d41dacf580c6e3b54662c0aae8c75ff241a,false,false,false,false,true,munger
content/models/biological-redundancy.md,content/models,生物冗余设计,5625,15190,129,1,11,0,0,0,0,1,0,11,0,true,source|sourceUrl,6395230ddab29676e0c958e310455673a3f9409166107dbd71b41ec2369fc1ca,f4f291dc8a7cea5c93544b365362ec972fff6f19f45008f7add4473fea27a03e,false,false,false,false,true,munger
content/models/bottleneck-effect-founder-effect.md,content/models,瓶颈效应与创始人效应,5580,15986,132,1,13,0,0,0,0,1,0,7,0,true,source|sourceUrl,16b608040c444a95bbeb75168bcd930ccc81f7f6eb02dcbbfce2406a8326afe5,c0aefa4664082f152d38844c668cda12f9c8c7d5fecfcfdc411c075046e972d4,false,false,false,false,true,munger
content/models/brand-power.md,content/models,品牌认同,7589,19163,167,1,11,0,0,0,0,1,0,17,0,true,source|sourceUrl,3c13fe17651ec15185b892a8ce9fbc620e6f558ebc020d69abbc99b750482644,19c80387c467d78e274c7fd5230dd04bf46e236e61f55b92900a2811d4be8737,false,false,false,false,true,munger
content/models/breakpoints.md,content/models,断裂点,7007,18979,184,1,13,0,0,0,0,1,0,12,0,true,source|sourceUrl,8ece898188535fc208365928a1badb72f2885b469665b63f2bbb645240a1f3fc,4007731d93eb77fad6b44656c25e0fdc2da87bae078319a2d6c587dc9d4c72eb,false,false,false,false,true,munger
content/models/burden-of-proof.md,content/models,举证责任与证据标准,8084,20452,192,1,14,0,0,0,0,1,0,18,0,true,source|sourceUrl,fd7c0988e464909dab058c421d8c4e849eb6eb3aaf9cfefcdd657ab292a93dc1,bcc6e328e0968f104fd1e04d6b9cdecfb36150fe6249d0c3788c2496e87f6a38,false,false,false,false,true,munger
content/models/cash-flow-vs-earnings.md,content/models,现金流量vs利润,8379,21870,232,1,18,0,0,0,0,1,0,9,0,true,source|sourceUrl,b8aec20e959eb3317e0fd3027ed85a9be727d2e0af3f586613dd16ab20f7c6d0,71473e1e4bce35143ade65693dcd2761ac70af51a5f97044e17d7a6aab57128a,false,false,false,false,true,munger
content/models/catalysts.md,content/models,催化剂,6253,17031,163,1,13,0,0,0,0,1,0,8,0,true,source|sourceUrl,dd753de0a0c56add4cb9f62b56eee80ccceebacd55c60445d4fb1f3e66226905,afe399bf03e06f1ae75b3cb953920cf703dac561487f46432c24248425bcf3fb,false,false,false,false,true,munger
content/models/checklist-method.md,content/models,检查清单方法,7312,19604,181,1,13,0,0,0,0,1,0,17,0,true,source|sourceUrl,41793f0b74f745222fd69988a94b159b5b7eba789784ff2b17fd7c29709f89a6,77befa9ba8d72e628c72e44fdc459b21c3b63c68d52f4c60112a2570b9bcdc0e,false,false,false,false,true,munger
content/models/circle-of-competence-management-level.md,content/models,能力圈（管理层面）,4966,12957,137,1,12,0,0,0,0,1,0,7,0,true,source|sourceUrl,f18062f7ca708426d7005f8a98066217f4aa38ad96a4879f02bc783d8a95e6e6,52c55818810dcd02dbc5c35c119fd8a3059f23ddcbc08385535fceb932134b57,false,false,false,false,true,munger
content/models/circle-of-competence-metacognitive-level.md,content/models,能力圈（元认知层面）,6053,16036,174,1,15,0,0,0,0,1,0,15,0,true,source|sourceUrl,18c5d66168e5e6aa32a00cdb0d9fd8148d8e765c11a4884e23e47e718c06bbbc,4222d51898c24cdc4a5a3e068ed3df6d086bd0a6edb121e5627e0d95830a5328,false,false,false,false,true,munger
content/models/circle-of-competence.md,content/models,能力圈,11471,29652,270,1,17,0,0,0,0,2,1,26,0,true,source|sourceUrl,f25b115d3071fa34158a470b5938922fb95cd681894ae35e9bc93fbfd11cc348,2a7eaac68294c47311a0a8605e246411dc6c47ce2afa1e3be7db950c8abcfcfd,false,false,false,false,true,munger
content/models/co-evolution.md,content/models,协同进化,7138,19373,166,1,14,0,0,0,0,1,0,10,0,true,source|sourceUrl,de02c779a45286660ca3d0530bc27dec03bd96e30eb89adbf6ac513ffcb92715,137a21c64dd35bf2f9c3e5a437c71d49c55c73bae5fe8486ed348d6ebcea5dec,false,false,false,false,true,munger
content/models/comparative-advantage.md,content/models,比较优势,6339,16670,166,1,13,0,0,0,0,1,0,10,0,true,source|sourceUrl,ddb85e47be56183eaf19c147b4a9fbe191a62892259af71dd926aa30dc0848c5,139b29d2ff78f1c7bff45291a349f302047a37cf1b68027546c33be312242347,false,false,false,false,true,munger
content/models/competitive-destruction.md,content/models,竞争性毁灭,7233,19044,166,1,13,0,0,0,0,1,0,12,0,true,source|sourceUrl,1ef37f9e7327f093da6103a36fe54115d123fb5eb07545aac8df1e1808c2f0ca,f7e99031eb38cb080fd5ff81d8b758cc7c41c2d7dc149738f332db1e3b589f92,false,false,false,false,true,munger
content/models/complex-adaptive-systems.md,content/models,复杂适应系统,8057,21859,178,1,14,0,0,0,0,1,0,13,0,true,source|sourceUrl,f24118d2ff39adf77c26e18f9a0c6fe7ac64b5a558a7b27607d3c74633236bbc,3d16af31fdf6c445f9344400ca0cf0fd94eb83f50ce996c60e17906a6689f57e,false,false,false,false,true,munger
content/models/complex-systems.md,content/models,复杂系统,9219,24523,211,1,12,0,0,0,0,1,0,28,0,true,source|sourceUrl,28bbe494f3ce40c38b76fd0f2cdfe57d9aa999bc177a2089863b935171ca55ff,2c35b19f04056193fe9b1446df9eaac1daff9df6ca60d2f0c15dcce70c016f8c,false,false,false,false,true,munger
content/models/compound-interest.md,content/models,复利效应,6159,16050,175,1,13,0,0,0,0,1,0,15,0,true,source|sourceUrl,94a0b50ec29968c58d32de24a507d7710de7ecc1d0b60458d006993f4de165f7,8dd54e948f130a7b1e1c9abfbfc25e0383cadb99555bc8d94140d385c60ebba5,false,false,false,false,true,munger
content/models/concentration-less-is-more.md,content/models,集中持仓,6870,17724,165,1,13,0,0,0,0,1,0,12,0,true,source|sourceUrl,7ec2923e6829d61d13f0cc5bb6f93f58346c8acfcd27b43c64b9faf470febd07,09804ead76094f34dbfb2e106faf4db5b37b17c2704e6c576ddbbc7a5c719fca,false,false,false,false,true,munger
content/models/conditional-probability-base-rates.md,content/models,条件概率与基础比率,9070,23523,276,1,13,0,0,0,0,1,0,14,0,true,source|sourceUrl,175817fb305c8830fe893c76a0e6850e8b5b08679acc7331780ba3efd151f027,9fdc9066322cc562c30155c8cc9be9f670945e56dd45a169ff48deeb8d77d355,false,false,false,false,true,munger
content/models/confidence-calibration.md,content/models,置信度校准,6700,17839,166,1,12,0,0,0,0,1,0,12,0,true,source|sourceUrl,39c319ff3fd4e52377a1463350b889f13282f06d747e5f8b9d8b326855f85e96,3ae49330648480c8ede6c8342cedf85fb3bd85b24a07d171c70a60410c8f86f9,false,false,false,false,true,munger
content/models/consequentialism-vs-deontology.md,content/models,后果主义vs义务论,5648,16358,167,1,18,0,0,0,0,1,0,9,0,true,source|sourceUrl,3c5795d55da05c5227c31412046dc2908deb5e734afec0c50367c799582601a0,55958f40a63690fbe5a0e7b33b0cf902775708b832d8b29ace77d079a78b73ae,false,false,false,false,true,munger
content/models/conservation-of-energy.md,content/models,能量守恒,7309,20155,186,1,14,0,0,0,0,1,0,8,0,true,source|sourceUrl,d616d6324469204893fe40febfdb2f3f7b6c9a0585f92a1cf5db05b6f51ad192,782a3b5189166de96d00d11ad91e1e4d5223f6e71dc186a192839b043748030f,false,false,false,false,true,munger
content/models/contrast-misreaction-tendency.md,content/models,对比错误反应倾向,8483,22924,207,1,11,0,0,0,0,2,1,11,0,true,source|sourceUrl,ddb42251d74be97beee39382fb04d78621a0307d88f9241925d26249a7ee97d8,8fd4661b9429781e8cb7544173d7aa996066671bc76e50f269fd9c6166078ad8,false,false,false,false,true,munger
content/models/convergent-evolution.md,content/models,趋同进化,5529,15707,131,1,13,0,0,0,0,1,0,11,0,true,source|sourceUrl,1fb6347e99692ada193c90fbd9bf788e773455f6052470a1442364b969ec1654,349add12aa025839fc1d63810e7ca22e1b069e8e805966a34ce71891de2b7cce,false,false,false,false,true,munger
content/models/corporate-culture-as-asset.md,content/models,企业文化作为资产,7144,18958,164,1,12,0,0,0,0,1,0,9,0,true,source|sourceUrl,9582264feb5cc7e19d63a21a2bb6b5fb0099dbf305f4aecf7857004effce2de5,d16166d528b26f0903cd1a7eb19d78a754d76a2bfaac99112b2a6034c15a1544,false,false,false,false,true,munger
content/models/correlation-is-not-causation.md,content/models,相关不等于因果,9282,24616,263,1,13,0,0,0,0,1,0,18,0,true,source|sourceUrl,963458d4c065374a422fa964e38f90527dee293f069633853453125e796a7b07,4210bedab1243e7523571f0848f22037bd83d0fda9c43651f90a8bb61fd02488,false,false,false,false,true,munger
content/models/critical-mass-phase-transitions-in-systems.md,content/models,临界质量与相变,7385,20181,176,1,12,0,0,0,0,1,0,12,0,true,source|sourceUrl,d277e0dcee6955aca88a597ac6582cd604f306693cc2e71d2dd7d514a36efdaa,390939769b9d7da5670087773c0bfe9a1dd117676e92e0d6e11584f00c2636b2,false,false,false,false,true,munger
content/models/critical-mass.md,content/models,临界质量,6136,16597,160,1,12,0,0,0,0,1,0,8,0,true,source|sourceUrl,cc0ee83d344ccfbd90abdc97f7606a56c3489fc6c86e2a76d6704f8d6b62c2eb,53c055fa6700e9fda5fe5bbd2db839469efd26dac5d4f03db62520a21c1b83f4,false,false,false,false,true,munger
content/models/curiosity-tendency.md,content/models,好奇心倾向,636,2176,34,1,2,0,0,0,0,2,1,0,0,true,source|sourceUrl,4ed31e5c9ce44d1ecfb4e279c161b51b0feef03bddb5ba6153b791e3dabc955e,4260423b32acc807031aa6efb9229807b8f279733c04fdd287538af212e09e1a,false,true,false,false,false,munger
content/models/darwinian-objectivity.md,content/models,达尔文式客观态度,7216,19922,178,1,13,0,0,0,0,1,0,8,0,true,source|sourceUrl,07ea9e28b73795a8f84f32c3d06c34ab287347700034c7d535e8f042147b62d5,458d80e429343c0674fa981f752c683956280c1535e2e0929f66fefceb4beff0,false,false,false,false,true,munger
content/models/decision-tree-theory.md,content/models,决策树理论,7005,17775,211,1,10,0,0,0,0,1,0,12,0,true,source|sourceUrl,c186b2dece10649c9cd233865699324ea276382a0d91a1de2af6cc116655676f,240962194a545e71f6073abf7de70951480e7f031fb02b002c97761876cff57e,false,false,false,false,true,munger
content/models/deferred-revenue-revenue-recognition.md,content/models,递延收入与收入确认,7516,19619,215,1,15,0,0,0,0,1,0,9,0,true,source|sourceUrl,f09d9243006d595c1e67965ce880421eb6834c8cf8c8a5e33c11d02a88600f4d,42e451afceddcbc065566757801a77f7a5291ee4284677c052a1aec1db285995,false,false,false,false,true,munger
content/models/delay-effects.md,content/models,延迟效应,6866,18718,185,1,13,0,0,0,0,1,0,10,0,true,source|sourceUrl,588201aa22f560a356a6c4ea972b4de06333852e0cc1be13050951b95577c6f0,ed060bb19ec947b610a7fb15167dddcffaac934b4703c4d085c13726c4b312d9,false,false,false,false,true,munger
content/models/depreciation-amortization.md,content/models,折旧与摊销,6437,16878,165,1,11,0,0,0,0,1,0,7,0,true,source|sourceUrl,e902bd593151480e383f87f633ad99a3d86435af0a08235b5eb50373e65db635,8ae035921cc1639ef17ac82d19b21f9af7b06200aa7af4ebffb5b3e8bb5c7844,false,false,false,false,true,munger
content/models/deprival-superreaction-tendency.md,content/models,被剥夺超级反应倾向,9041,24493,202,1,12,0,0,0,0,2,1,10,0,true,source|sourceUrl,cda5294b153aa66f75a50897759191da1f81ca95dca8edfa9e520a8e8e8d0e37,8ae156db7af8cab51df45785f312f94371bf61e104b18ebf0fa5303479e87f82,false,false,false,false,true,munger
content/models/design-for-maintainability.md,content/models,可维护性设计,5830,16318,147,1,12,0,0,0,0,1,0,10,0,true,source|sourceUrl,ffda6a4b1f572776ca47451a2d653036fdccc804375711094f27e234853fba74,3fbd9457a2366a5ed66db62b512d2e3f2a739d277c49313b9533b1ff9fc9cf54,false,false,false,false,true,munger
content/models/discounted-cash-flow.md,content/models,现金流贴现法,7226,19828,189,1,15,0,0,0,0,1,0,11,0,true,source|sourceUrl,6aa52f1c145320c44560067774f3c250195f21136f762f8f38f25107f72a9a31,588523eea2e13a3646ed2ffa5bb491ec3e74366d80fedcb2ff6992bc5185ee84,false,false,false,false,true,munger
content/models/disliking-hating-tendency.md,content/models,讨厌与憎恨倾向,7542,19834,189,1,12,0,0,0,0,2,1,13,0,true,source|sourceUrl,033e1f002660ab26ed73c5ef9dc2bda8dcb9aa83eb08ae79cae1b73a29843760,942d7dd33ab9fa92ce5da8f24078cec2b0d338f39973c9f46398298e0c1ec6de,false,false,false,false,true,munger
content/models/disruptive-innovation.md,content/models,破坏性创新,7584,19211,163,1,11,0,0,0,0,1,0,16,0,true,source|sourceUrl,e06d03efb665c1556234518312a3ee1b0bce08f1b554957962ce64f046d81903,74d966918029f8eed31e9d08cc118e91859ccafd2e23b34fde747ed77adaeef0,false,false,false,false,true,munger
content/models/double-entry-bookkeeping.md,content/models,复式记账法,6629,18001,213,1,21,0,0,0,0,1,0,9,0,true,source|sourceUrl,83f85f555a4a5dbb3454944eabe1aa943913e33fd43803b3a06f4248d5c9be16,54bc9a2e6204861c56e10da367fc63be89de6c0fd2e6a6e52e94593bc91f6a37,false,false,false,false,true,munger
content/models/doubt-avoidance-tendency.md,content/models,避免怀疑倾向,7252,19391,189,1,11,0,0,0,0,2,1,10,0,true,source|sourceUrl,3fe12f406c2ff876b912d12c2ef6669b793bfe070c5cc34147300f6dc81237ea,2b13ed7996eb927ae065be5846d8f3f7425bbb29c916fee2ad6dbec2a772e8ed,false,false,false,false,true,munger
